sciper;labAcronyme;siteUrl;doublon;clusters;idSite
161312;CSFT;https://www.epfl.ch/labs/csft;;Mathematical analysis|Probability and stochastics|Statistical mechanics and quantum information|Surface physics and low-dimensional systems
118353;CSQI;https://www.epfl.ch/labs/csqi;;Applied and computational mathematics
159141;CTMC;https://www.epfl.ch/labs/ctmc;;Computational physics|Condensed matter theory|Magnetism|Statistical mechanics and quantum information|Strongly correlated electron systems|Surface physics and low-dimensional systems|Theoretical Physics
112366;CVLAB;https://www.epfl.ch/labs/cvlab;;Artificial Intelligence (AI) and Machine Learning (ML)|Computer vision|Signal & image processing
301146;UPDANGELO;https://www.epfl.ch/labs/dangelo-lab;;Bioimaging|Metabolism|Molecular and celluar biology|Neuroscience|Rodents
183120;DCG;https://www.epfl.ch/labs/dcg;;Discrete mathematics|Geometry and topology
213145;UPDEPALMA;https://www.epfl.ch/labs/depalma-lab;;Cancer|Humans|Molecular and celluar biology|Rodents|Translational research
174121;DHLAB;https://www.epfl.ch/labs/dhlab;;Digital humanities|Big data and AI|Immersive visualization technologies, aesthetics and cultural (big) data|Tangible and intangible cultural heritage and archives|Advanced computer and communication sciences|Computational modelling and creativity|Digital media and aesthetics
105782;DISAL;https://www.epfl.ch/labs/disal;;Environmental modeling and monitoring|Human-environment interactions
183121;DISOPT;https://www.epfl.ch/labs/disopt;;Discrete mathematics
141236;UPDUB;https://www.epfl.ch/labs/duboule-lab;;Computational biology|Development|Drosophila|Molecular and celluar biology|Rodents
225189;EAST-CO;https://www.epfl.ch/labs/east;;Project and design
225190;EAST-CO;https://www.epfl.ch/labs/east;;Project and design
182281;ECHO;https://www.epfl.ch/labs/echo;;Ecology and biogeochemical cycles|Human-environment interactions
169209;ECOL;https://www.epfl.ch/labs/ecol;;Atmosphere and climate|Ecology and biogeochemical cycles|Environmental modeling and monitoring|Water and waste engineering
133834;ECOS;https://www.epfl.ch/labs/ecos;;Ecology and biogeochemical cycles|Human-environment interactions
231182;ECPS;https://www.epfl.ch/labs/ecps;;Future of computing|Soft matter and flexible structures
198189;EESD;https://www.epfl.ch/labs/eesd;;Structure and materials
181579;EGG;https://www.epfl.ch/labs/egg;;Algebra and number theory|Mathematical analysis|Geometry and topology
105540;LA;https://www.epfl.ch/labs/elab;;Energy systems|Micro and nanosystems
106170;SCI-STI-FR (EMC);https://www.epfl.ch/labs/emc;;Energy systems|Space technology
280038;EMPLUS;https://www.epfl.ch/labs/emplus;;Digital humanities|Big data and AI|Immersive visualization technologies, aesthetics and cultural (big) data|Tangible and intangible cultural heritage and archives|Advanced computer and communication sciences|Expanded perception and interaction|Advanced computer and communication sciences|Computational modelling and creativity|Digital media and aesthetics|Popular and digital culture and cultural policy and property
278363;EMSI;https://www.epfl.ch/labs/emsi;;Advanced manufacturing|Imaging and vision|Optics and photonics|Soft matter and flexible structures
171551;ENTC;https://www.epfl.ch/labs/entc;;Entrepreneurial strategies|Management of innovation|Technology commercialization
199993;EPSL;https://www.epfl.ch/labs/epsl;;
169199;ESL;https://www.epfl.ch/labs/esl;;Future of computing|Internet of things|Personalized health|Sports technology
106542;LEURE;https://www.epfl.ch/labs/expertise;;Territory and society
223776;FAR;https://www.epfl.ch/labs/far;;Construction and sustainable development
213497;GR-FE;https://www.epfl.ch/labs/fellay-lab;;Computational biology|Genetics|Genomics|Humans|Immunity
104860;LC;https://www.epfl.ch/labs/ffo;;Micro and nanosystems|Personalized health|Robotics and autonomous systems
236660;FORM;https://www.epfl.ch/labs/form;;Project and design
266889;FSL;https://www.epfl.ch/labs/fsl;;Astrophysics and gravitation|Fundamental interactions and cosmology|Theoretical Physics
148571;SCI-SB-SG;https://www.epfl.ch/labs/gbf;;Chemical biology|Organic chemistry
239988;GR-KRO;https://www.epfl.ch/labs/gcb;;Renewable energy
149479;SCI-SB-MM;https://www.epfl.ch/labs/gcc;1;Inorganic chemistry|Renewable energy
166619;SCI-SB-MM;https://www.epfl.ch/labs/gcc;1;Inorganic chemistry|Renewable energy|Magnetism
149418;LCOM;https://www.epfl.ch/labs/gcee;;Chemical biology|Inorganic chemistry|Renewable energy
105914;GR-MO (GDP);https://www.epfl.ch/labs/gdp;;Physical chemistry|Renewable energy|Ultrafast spectroscopy and optics
258069;GEL;https://www.epfl.ch/labs/gel;;Geosystems and natural resources
107971;GEM;https://www.epfl.ch/labs/gem;;Energy systems
105275;LASIG;https://www.epfl.ch/labs/genomic-resources;;Environmental modeling and monitoring|Human-environment interactions
106544;SCI-STI-LT (GFO);https://www.epfl.ch/labs/gfo;;Optics and photonics
109138;LCPM>GGSD;https://www.epfl.ch/labs/ggsd;;Physical chemistry|Atomic and molecular physics
105958;SCI-SB-MN (GMF);https://www.epfl.ch/labs/gmf;;Chemical engineering|Renewable energy
106159;GR-PUL (GPAO);https://www.epfl.ch/labs/gpao;;Chemical engineering
113954;GR-CEL;https://www.epfl.ch/labs/gr-cel;;Water and waste engineering
116115;GR-OST;https://www.epfl.ch/labs/gr-ost;;Physical chemistry|Atomic and molecular physics
133751;GR-TES;https://www.epfl.ch/labs/gr-tes;;Algebra and number theory
240725;UPGRAEFF;https://www.epfl.ch/labs/graefflab;;Behavior and cognition|Molecular and celluar biology|Neuroscience|Rodents
209845;UPHAN;https://www.epfl.ch/labs/hantschel-lab;;Cancer
265222;HERUS;https://www.epfl.ch/labs/herus;;Human-environment interactions|Sustainable energy systems
105396;UPHESS;https://www.epfl.ch/labs/hessbellwald-lab;1;Computational biology|Neurocomputation|Neuroscience
105396;UPHESS;https://www.epfl.ch/labs/hessbellwald-lab;1;Applied and computational mathematics|Geometry and topology
174685;LPTP;https://www.epfl.ch/labs/het;;Elementary particle physics|Fundamental interactions and cosmology|Theoretical Physics
105668;SCI-STI-HL;https://www.epfl.ch/labs/hl;;Optics and photonics
171552;UPHUELSKEN;https://www.epfl.ch/labs/huelsken-lab;;Cancer|Immunity|Molecular and celluar biology|Rodents|Translational research
156151;IBOIS;https://www.epfl.ch/labs/ibois;;Civil engineering and ENAC
105551;SCI-STI-DK;https://www.epfl.ch/labs/ict4sm;;Advanced manufacturing|Internet of things|Learning and decision systems
117014;LIDIAP;https://www.epfl.ch/labs/idiap;1;Learning and decision systems
171600;LIDIAP;https://www.epfl.ch/labs/idiap;1;Data and network sciences|Imaging and vision|Learning and decision systems|Personalized health
171600;DHI-GE;https://www.epfl.ch/labs/idiap;1;Digital humanities|Big data and AI|Advanced computer and communication sciences|Computational modelling and creativity|Distributed computing, crowdsourcing and citzen science|Cultural and urban anthropology and space|Popular and digital culture and cultural policy and property
251746;IIPP;https://www.epfl.ch/labs/iipp;;Management of innovation|Technology commercialization|Innovation policy|Intellectual property rights policy and regulation|Technology and public policy
106443;IMAC;https://www.epfl.ch/labs/imac;;Structure and materials
101874;INSTANT-LAB;https://www.epfl.ch/labs/instantlab;;Advanced manufacturing|Micro and nanosystems|Robotics and autonomous systems|Soft matter and flexible structures|Space technology|Sports technology
140973;SCI-STI-FM;https://www.epfl.ch/labs/ipese;;Energy systems
182444;LPQM2;https://www.epfl.ch/labs/k-lab;1;Optics and photonics|Quantum technology
182444;LPQM2;https://www.epfl.ch/labs/k-lab;1;Nanosciences|Quantum photonics
104596;LA1;https://www.epfl.ch/labs/la;1;
207237;LA3;https://www.epfl.ch/labs/la;1;Advanced manufacturing|Energy systems|Internet of things|Learning and decision systems|Robotics and autonomous systems
159253;LAB-U;https://www.epfl.ch/labs/lab-u;;Territory and society
147009;LABA;https://www.epfl.ch/labs/laba;;Territory and society
171548;LACAL;https://www.epfl.ch/labs/lacal;;Security, privacy & cryptography
301145;LAFT;https://www.epfl.ch/labs/laft;;Advanced manufacturing
106071;LAI;https://www.epfl.ch/labs/lai;;Advanced manufacturing|Energy systems|Robotics and autonomous systems
103606;LAMD;https://www.epfl.ch/labs/lamd;;Energy systems
126003;LAMP1;https://www.epfl.ch/labs/lamp;;Computer architecture and integrated systems|Programming languages & formal methods|Systems
112464;LAMS;https://www.epfl.ch/labs/lams;;Systems|Software engineering
133331;LANES;https://www.epfl.ch/labs/lanes;;Future of computing|Micro and nanosystems|Optics and photonics|Quantum technology
199130;LAPD;https://www.epfl.ch/labs/lapd;;Advanced manufacturing|Imaging and vision|Micro and nanosystems|Optics and photonics
296807;LAPI;https://www.epfl.ch/labs/lapi;;Atmosphere and climate|Environmental modeling and monitoring|Human-environment interactions
180534;LAPIS;https://www.epfl.ch/labs/lapis;;Art and expression
263766;LAS;https://www.epfl.ch/labs/las;;Chemical engineering|Renewable energy|Nanosciences
115671;LASA;https://www.epfl.ch/labs/lasa;;Neurotechnology|Learning and decision systems|Robotics and autonomous systems
161577;LASPE;https://www.epfl.ch/labs/laspe;1;Optics and photonics|Quantum technology
165328;LASPE;https://www.epfl.ch/labs/laspe;1;Nanosciences|Quantum photonics|Surface physics and low-dimensional systems|Ultrafast spectroscopy and optics
161577;LASPE;https://www.epfl.ch/labs/laspe;1;Microscopy spectromicroscopy and imaging|Nanosciences|Quantum photonics|Surface physics and low-dimensional systems|Ultrafast spectroscopy and optics
105419;LASPE;https://www.epfl.ch/labs/laspe;1;Nanosciences|Quantum photonics|Ultrafast spectroscopy and optics
131663;LASPE;https://www.epfl.ch/labs/laspe;1;Quantum photonics|Ultrafast spectroscopy and optics
103324;LAST;https://www.epfl.ch/labs/last;;Construction and sustainable development
166196;LASTRO;https://www.epfl.ch/labs/lastro;1;Astrophysics and gravitation
178340;LASTRO;https://www.epfl.ch/labs/lastro;1;Astrophysics and gravitation
222189;LASTRO;https://www.epfl.ch/labs/lastro;1;Astrophysics and gravitation
106096;GR-PI;https://www.epfl.ch/labs/lasur;;Applied and computational mathematics
121849;LBE;https://www.epfl.ch/labs/lbe;;Atmosphere and climate|Ecology and biogeochemical cycles|Water and waste engineering
161458;LBEN;https://www.epfl.ch/labs/lben;;Bio-inspired designs and systems|Imaging and vision|Optics and photonics|Personalized health|Quantum technology|Soft matter and flexible structures
103117;LBO;https://www.epfl.ch/labs/lbo;;Bio-inspired designs and systems|Personalized health|Soft matter and flexible structures
144344;LBS;https://www.epfl.ch/labs/lbs;;Biophysics|Computational physics|Statistical mechanics and quantum information|Theoretical Physics
107537;LCAV;https://www.epfl.ch/labs/lcav;;Information & communication theory|Signal & image processing
217627;LCBIM;https://www.epfl.ch/labs/lcbim;;Chemical biology|Organic chemistry
224007;LCBM;https://www.epfl.ch/labs/lcbm;;Chemical biology|Physical chemistry
113297;LCC;https://www.epfl.ch/labs/lcc;;Territory and society
173999;LCE;https://www.epfl.ch/labs/lce;;Atmosphere and climate|Human-environment interactions|Water and waste engineering
178464;LCMD;https://www.epfl.ch/labs/lcmd;;Computational chemistry
181577;LCPT;https://www.epfl.ch/labs/lcpt;;Computational chemistry|Applied and computational mathematics|Computational physics
145138;LCS;https://www.epfl.ch/labs/lcs;;Inorganic chemistry
206338;LCSA;https://www.epfl.ch/labs/lcsa;;Organic chemistry
174688;LCSB;https://www.epfl.ch/labs/lcsb;;Chemical engineering|Computational chemistry|Renewable energy
181574;LCSO;https://www.epfl.ch/labs/lcso;;Chemical biology|Organic chemistry
113868;LCVMM;https://www.epfl.ch/labs/lcvmm;;Applied and computational mathematics
301144;LEAGO;https://www.epfl.ch/labs/leago;;Chemical biology|Organic chemistry
189937;LEB;https://www.epfl.ch/labs/leb;;Biophysics|Microscopy spectromicroscopy and imaging
